"Gene.ID","chromosome_name","start_position","end_position","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
"ENSG00000259838","chr15",41557027,41557435,"ENSG00000259838",5.05189802365428,-0.756492243081622,1.53047930166368,-0.494284530512298,0.621105248628599,NA,"ELOCP2"
"ENSG00000259863","chr2",109125905,109128930,"ENSG00000259863",33.7395486446594,0.0944579455484998,0.56042781138406,0.168546142125284,0.866153646675694,0.921157070755386,"SH3RF3-AS1"
"ENSG00000259918","chr16",47598654,47598996,"ENSG00000259918",7.01654233786714,-1.44738816162615,1.35001955861222,-1.07212384620118,0.283664409475559,0.435769673654246,"NDUFA5P11"
"ENSG00000259924","chr15",65771176,65772139,"ENSG00000259924",14.1211484403926,0.113122649172604,0.784389803021229,0.144217388773911,0.885328810229261,0.93184904993565,""
"ENSG00000259956","chr3",51391285,51397908,"ENSG00000259956",217.322703009506,0.0866436222594054,0.184241720902223,0.470271455537408,0.638161088353628,0.76101330565439,"RBM15B"
"ENSG00000259962","chr16",53362019,53363678,"ENSG00000259962",4.63821397509696,-6.01062023606734,3.18871297207387,-1.88496747393296,0.0594342293068694,NA,""
"ENSG00000260001","chr19",7914830,7919097,"ENSG00000260001",2.0332927912598,4.12825969728054,2.96729316488916,1.39125440860669,0.164148293624186,NA,"TGFBR3L"
"ENSG00000260014","chr16",78355529,78355834,"ENSG00000260014",2.90198224682412,-4.32408828033545,2.96869090544956,-1.45656399337426,0.145236772955659,NA,"LSM3P5"
"ENSG00000260032","chr20",36042280,36051018,"ENSG00000260032",7.54561560340312,-1.15078829743453,0.833001715123443,-1.38149571188337,0.167126595391089,0.294792076676166,"NORAD"
"ENSG00000260036","chr15",55442635,55443357,"ENSG00000260036",6.14365133624417,-2.28944657569362,1.62341506859159,-1.41026569235916,0.158461244756224,0.283712048994677,""
"ENSG00000260231","chr7",140177184,140179640,"ENSG00000260231",27.8715901554645,-1.84614603545706,0.533211720189788,-3.46231330924226,0.000535553317484654,0.00261880658916808,"KDM7A-DT"
"ENSG00000260233","chr11",65563035,65574067,"ENSG00000260233",22.8638649842207,-0.391222795168715,0.677530692350059,-0.577424461483411,0.563652753642063,0.703146342413559,"ZNRD2-AS1"
"ENSG00000260240","chr16",59754461,59755026,"ENSG00000260240",5.1682955722509,-6.1660097045715,3.12209754100229,-1.97495742000169,0.0482729803107551,NA,"APOOP5"
"ENSG00000260314","chr10",17809348,17911164,"ENSG00000260314",4.25101673133211,0.133630443970626,1.16357319646435,0.114844897060775,0.908568061755571,NA,"MRC1"
"ENSG00000260325","chr17",42122804,42123352,"ENSG00000260325",15.6579961568573,0.39583618331477,0.993129464671457,0.398574604214083,0.690206677186321,0.800647582856463,"HSPB9"
"ENSG00000260339","chr15",72376051,72379899,"ENSG00000260339",2.53163898062008,-4.10415223582799,3.04176136399244,-1.34926831684164,0.177250798365876,NA,"HEXA-AS1"
"ENSG00000260382","chr15",30882267,30883231,"ENSG00000260382",3.05138239032738,-4.39842779608265,2.26839522569113,-1.93900416746934,0.0525008307040605,NA,""
"ENSG00000260386","chr1",31501399,31509648,"ENSG00000260386",3.04796918363514,-5.40788498643503,3.49503166741869,-1.54730643411569,0.12178937098672,NA,"LDC1P"
"ENSG00000260389","chr18",32511860,32513790,"ENSG00000260389",7.08876887396547,-3.44237881136917,2.61450782632359,-1.31664505904719,0.187957627635185,0.322171778129157,"WBP11P1"
"ENSG00000260404","chr4",118595912,118596049,"ENSG00000260404",4.10836012162133,-0.655725282001433,1.18702624529091,-0.552410095903759,0.580667415136981,NA,""
"ENSG00000260456","chr16",87083562,87317420,"ENSG00000260456",4.6634178617811,0.162940793596419,1.08210170870227,0.15057807624371,0.880308556798279,NA,"C16orf95"
"ENSG00000260551","chr15",24162754,24169948,"ENSG00000260551",3.04796918363514,-5.40788498643503,3.49503166741869,-1.54730643411569,0.12178937098672,NA,"PWRN2"
"ENSG00000260565","chr16",2608379,2682398,"ENSG00000260565",23.0233948885832,-0.707493742839958,0.53079167526781,-1.33290286152848,0.182563683403577,0.315484662368825,"ERVK13-1"
"ENSG00000260583","chr21",25582770,25583326,"ENSG00000260583",20.8578918991961,-0.886350555695216,0.860918911866358,-1.02954011519357,0.303225939294678,0.457789013523825,""
"ENSG00000260588","chr8",41828165,41829934,"ENSG00000260588",5.87302875827114,0.793421286790626,1.15904269759559,0.684548799139638,0.493628685682789,0.64472555484608,""
"ENSG00000260630","chr16",88663298,88687289,"ENSG00000260630",32.6690363382178,-0.366900513387286,0.454265326722141,-0.807678886774704,0.41927546088209,0.574960059407392,"SNAI3-AS1"
"ENSG00000260643","chr16",81053587,81096296,"ENSG00000260643",1.91576264318503,0.639894287673048,1.70959254655405,0.374296371941287,0.708183831011574,NA,""
"ENSG00000260668","chr16",64260570,64261239,"ENSG00000260668",8.48130555446301,-6.87749625357712,2.86957171878934,-2.39669780983161,0.0165435612062931,0.0483565848421427,""
"ENSG00000260774","chr5",213898,217279,"ENSG00000260774",3.1419016015944,-1.97309931025704,1.55085837934337,-1.27226272658916,0.203279787229747,NA,""
"ENSG00000260776","chr15",77915184,77926825,"ENSG00000260776",3.59180217492796,-4.62932201528709,2.86203602363899,-1.61749257418537,0.105771997312368,NA,""
"ENSG00000260778","chr16",2267881,2273428,"ENSG00000260778",4.66665558525904,-0.364994471189234,1.21561267097282,-0.300255566517861,0.763982223185139,NA,""
"ENSG00000260804","chr2",216217045,216246041,"ENSG00000260804",250.618884788341,0.210080984774565,0.171670988403357,1.22374191893717,0.221049600857616,0.362679023706465,"LINC01963"
"ENSG00000260815","chr15",75746769,75747263,"ENSG00000260815",3.04438720004546,-3.4338213448808,2.9529143438505,-1.162858432393,0.244886944888533,NA,"PPIAP47"
"ENSG00000260865","chr16",58597589,58597945,"ENSG00000260865",10.5807052183435,-0.195610037960015,0.966776807392376,-0.202332158223387,0.839657061212851,0.903401431754286,""
"ENSG00000260916","chr15",55340032,55408510,"ENSG00000260916",60.8755274183728,0.108106269519113,0.412704960708137,0.261945650795232,0.793363343777926,0.874547363669957,"CCPG1"
"ENSG00000260941","chr1",119597702,119599271,"ENSG00000260941",113.812251137259,-0.360606833021325,0.35331836934417,-1.02062860102826,0.307430433541072,0.461981468220506,"LINC00622"
"ENSG00000261040","chr17",60085109,60088286,"ENSG00000261040",300.388066756524,1.57063113833541,0.214468740200848,7.3233569463994,2.41843384957328e-13,6.43114545811689e-12,"WFDC21P"
"ENSG00000261102","chr15",66414933,66415198,"ENSG00000261102",31.9745825803363,-0.0797406096425934,0.609854501108427,-0.130753498576567,0.895970309840999,0.93829660245522,"ATP5MFP6"
"ENSG00000261115","chr7",141074064,141480380,"ENSG00000261115",7.32181576998293,0.293464885498521,1.11332508526888,0.26359316733409,0.792093424056493,0.8733830981749,"TMEM178B"
"ENSG00000261122","chr16",35743268,35756515,"ENSG00000261122",35.8176524468749,4.91329103422414,0.733688607180624,6.69669800803457,2.13181530143266e-11,4.51363105013178e-10,"LINC02167"
"ENSG00000261127","chr16",32289691,32289838,"ENSG00000261127",3.17869859112879,-4.45409289637528,2.92098440043325,-1.52486021346592,0.12729396739218,NA,""
"ENSG00000261192","chr17",57045521,57046445,"ENSG00000261192",5.83089756869332,-6.33924246028681,3.05279655204498,-2.07653617010289,0.0378443894318186,0.0937619987964156,"RNF126P1"
"ENSG00000261236","chr8",144262045,144291438,"ENSG00000261236",1501.61495488191,-0.319570508769209,0.12334867952432,-2.59078986497135,0.00957559417547835,0.0306014621994758,"BOP1"
"ENSG00000261253","chr16",89320452,89325110,"ENSG00000261253",11.0495522623426,0.485394445356545,0.729524181100985,0.665357582286027,0.505821808709019,0.655269891698209,""
"ENSG00000261260","chr16",71288767,71309963,"ENSG00000261260",1.58262140256586,-0.0248088516238388,1.86496129245359,-0.0133026094022571,0.989386366370874,NA,""
"ENSG00000261275","chr7",56493124,56497285,"ENSG00000261275",2.25284678790424,-4.97399628334505,3.77045003441225,-1.319204932554,0.187100609717235,NA,""
"ENSG00000261371","chr17",64319415,64413776,"ENSG00000261371",379.543459320755,-1.64381085896327,0.176213445486639,-9.32852118306667,1.0735829944564e-20,6.06500181061795e-19,"PECAM1"
"ENSG00000261455","chr7",152463786,152465551,"ENSG00000261455",39.7843894302967,-0.364907556390958,0.439764919194453,-0.829778685074252,0.406663924164991,0.563500966015443,"LINC01003"
"ENSG00000261461","chr16",35169692,35170241,"ENSG00000261461",2.93607246206138,-0.853031267486368,2.02250756582939,-0.421769135452681,0.673193536113837,NA,"UBE2MP1"
"ENSG00000261504","chr1",182615254,182616629,"ENSG00000261504",3.33708700311427,-1.76640691773095,1.73062550965113,-1.02067541930954,0.307408244086943,NA,"LINC01686"
"ENSG00000261556","chr16",70219870,70246610,"ENSG00000261556",235.201098141362,-0.170359739681066,0.209223368975864,-0.814248143096857,0.415502810575294,0.571494584400815,"SMG1P7"
"ENSG00000261609","chr16",81314944,81390884,"ENSG00000261609",403.133991429642,-0.158371317147809,0.130185867942313,-1.21650160382988,0.223793900456159,0.365490343477831,"GAN"
"ENSG00000261613","chr16",2554060,2556060,"ENSG00000261613",60.094168169279,-0.66451053968877,0.54487686580032,-1.21956093458424,0.222631363167902,0.364209527463451,""
"ENSG00000261652","chr15",55408495,55418798,"ENSG00000261652",27.823758174687,0.775102384532751,0.47473974254606,1.63268906111763,0.102534409235675,0.202085100131855,"C15orf65"
"ENSG00000261653","chr16",63935778,63936906,"ENSG00000261653",6.98832453555586,-0.895906925712738,0.924252776891037,-0.969331061926968,0.332380036034988,0.487864806244362,""
"ENSG00000261654","chr1",110936369,110942353,"ENSG00000261654",1.97723383328498,-0.977014078443828,1.73991934582387,-0.561528372443724,0.574437394133248,NA,""
"ENSG00000261716","chr1",149850193,149850772,"ENSG00000261716",164.330516894161,-0.171554092755942,0.19635053418563,-0.873713399698495,0.382274351796174,0.539320872271902,"H2BC20P"
"ENSG00000261742","chr16",65284493,65576352,"ENSG00000261742",5.68907051684595,0.0827259750085504,0.983257224571799,0.0841346220919729,0.932949397771591,0.960529660475513,"LINC00922"
"ENSG00000261777","chr16",70315442,70346814,"ENSG00000261777",33.9149045236518,-0.334613063479098,0.44975179316905,-0.74399495135159,0.456879529443635,0.610297354052336,"DDX19A-DT"
"ENSG00000261801","chr15",73898471,73928296,"ENSG00000261801",50.0265507079445,1.06404351922193,0.350277849878445,3.03771283165973,0.00238381002666296,0.00947265060514141,"LOXL1-AS1"
"ENSG00000261824","chr19",27681072,27794005,"ENSG00000261824",161.938745498625,-0.148019466397624,0.27944229437855,-0.529696002986247,0.596322719671137,0.729645695223921,"LINC00662"
"ENSG00000261879","chr17",5191999,5255713,"ENSG00000261879",21.0041916404537,-0.277328227167889,0.503625073827727,-0.550664058602359,0.581863987142025,0.719639892894884,"ZNF594-DT"
"ENSG00000261884","chr16",67929614,67936017,"ENSG00000261884",5.01521892299666,-1.9075920099148,1.33609998042746,-1.42773148556181,0.15336915999703,NA,""
"ENSG00000261898","chr17",4731756,4732371,"ENSG00000261898",4.65991500301632,-0.505705173084079,1.20449399007441,-0.419848647856546,0.674596023787244,NA,""
"ENSG00000261934","chr5",141402778,141512975,"ENSG00000261934",8.78928750533767,-1.32753335411958,1.00000618280085,-1.32752514629598,0.184335027318506,0.317828846680389,"PCDHGA9"
"ENSG00000261971","chr16",3037233,3059370,"ENSG00000261971",3.77244057924081,-0.893374649618253,1.15797664671454,-0.771496257850256,0.440412839648621,NA,"MMP25-AS1"
"ENSG00000262075","chr9",136322303,136327642,"ENSG00000262075",5.02230863543987,-5.13380307501548,2.72487087447948,-1.88405370804815,0.0595577110168093,NA,"DKFZP434A062"
"ENSG00000262106","chr17",3265611,3266541,"ENSG00000262106",4.63821397509696,-6.01062023606734,3.18871297207387,-1.88496747393296,0.0594342293068694,NA,"OR1D3P"
"ENSG00000262454","chr16",14301069,14331067,"ENSG00000262454",4.32379741943897,-1.37623240989759,1.44999368941986,-0.949129930660746,0.342554533313844,NA,"MIR193BHG"
"ENSG00000262576","chr5",141355021,141512975,"ENSG00000262576",3.2871442600725,-2.35470386396814,1.47888793428181,-1.59221250602172,0.111336964160814,NA,"PCDHGA4"
"ENSG00000262587","chr16",25031881,25058109,"ENSG00000262587",15.5325522096091,-0.495332107438304,0.802158506082955,-0.617499040005292,0.536905614280821,0.682624105796268,""
"ENSG00000262628","chr17",3062669,3063607,"ENSG00000262628",14.9429760693984,-7.687851448029,3.91073223758754,-1.96583426861551,NA,NA,"OR1D5"
"ENSG00000262772","chr17",79805999,79827704,"ENSG00000262772",2.09178763840156,0.300584572525772,1.78725645071483,0.168182116453154,0.866440009549167,NA,"LINC01977"
"ENSG00000262879","chr17",46982786,47100323,"ENSG00000262879",25.6519422478386,-0.522206739620313,0.603779280093631,-0.864896754223385,0.387095459249168,0.543885757585736,""
"ENSG00000262919","chrX",153587925,153600045,"ENSG00000262919",239.364574864688,0.246672962009609,0.159944840577465,1.5422376934387,0.123015843491052,0.232794820697452,"CCNQ"
"ENSG00000262943","chr17",6893782,6900032,"ENSG00000262943",49.4172451867173,-0.69133547789507,0.593229419706097,-1.16537625230653,0.24386672563238,0.389367307831121,"ALOX12P2"
"ENSG00000262980","chr11",6057286,6058275,"ENSG00000262980",1.75973903594232,-3.56201903002328,2.65642025480887,-1.34090945270238,0.179949852790903,NA,"OR52L2P"
"ENSG00000263001","chr7",74650231,74760692,"ENSG00000263001",595.124528358382,-0.318758467862333,0.140297257068073,-2.27202209454223,0.0230851758767772,0.0633112239537833,"GTF2I"
"ENSG00000263002","chr19",44141554,44160313,"ENSG00000263002",51.0335516557727,-0.760035994851985,0.331076772718087,-2.29564879653807,0.0216959703187536,0.0603245407433887,"ZNF234"
"ENSG00000263006","chr18",116842,118504,"ENSG00000263006",2.27566649346428,-0.0987773763491946,1.48018744194313,-0.0667330187719494,0.946794247712515,NA,"ROCK1P1"
"ENSG00000263072","chr16",3100696,3150562,"ENSG00000263072",6.39868969201152,-0.919638753450968,1.15829145037707,-0.793961444808722,0.427217876995989,0.582863340148771,"ZNF213-AS1"
"ENSG00000263189","chr17",53952936,53955324,"ENSG00000263189",1.45772439217333,-4.35295022582571,3.94646347071009,-1.10300025785934,0.270027053172715,NA,""
"ENSG00000263327","chr4",16226685,16323197,"ENSG00000263327",18.5621663042177,0.418802983519126,0.613049081406214,0.683147559015135,0.49451360578816,0.645606208025245,"TAPT1-AS1"
"ENSG00000263353","chr1",120889771,120890530,"ENSG00000263353",1.85528559003878,-4.69571296630916,3.93812924031357,-1.19237147380548,0.233115620450168,NA,"PPIAL4A"
"ENSG00000263360","chr16",82844455,82844757,"ENSG00000263360",2.10870751911154,-0.836594007369735,1.54217736228506,-0.542475870693721,0.587490725501279,NA,"RN7SL134P"
"ENSG00000263465","chr11",95066919,95071225,"ENSG00000263465",975.613366579609,-0.35489538984057,0.132322425222857,-2.68205022121425,0.00731724739961924,0.0245288859370884,"SRSF8"
"ENSG00000263513","chr1",143955287,143971986,"ENSG00000263513",294.916330327712,-0.350121168755574,0.208048230478153,-1.68288462704488,0.0923974281266302,0.186544807543538,"FAM72C"
"ENSG00000263528","chr1",206470476,206496889,"ENSG00000263528",119.642764380479,0.398559484570069,0.245806906315826,1.62143322392243,0.104924760239059,0.206001383051028,"IKBKE"
"ENSG00000263563","chr17",22204093,22205009,"ENSG00000263563",1.95392456681232,-0.371839193193035,2.04278602639013,-0.182025522198291,0.855562696666678,NA,"UBBP4"
"ENSG00000263606","chr18",2945550,2946534,"ENSG00000263606",3.56213322517411,-0.866002861559556,1.30202853720931,-0.665118188127959,0.505974902280766,NA,"CHORDC1P4"
"ENSG00000263666","chr16",71698567,71698701,"ENSG00000263666",4.35578268585341,-1.0237912782894,1.1944121414833,-0.857150762899972,0.391361569677096,NA,"SNORA70D"
"ENSG00000263711","chr18",73150105,73264533,"ENSG00000263711",124.544083691718,-0.34417828204995,0.34591395244393,-0.994982363730296,0.319744842022418,0.475409583790519,"LINC02864"
"ENSG00000263753","chr18",5237826,5290609,"ENSG00000263753",3.37815483012077,0.397292610010975,1.29509958353235,0.306766070395428,0.75902143573001,NA,"LINC00667"
"ENSG00000263781","chr17",29021325,29021640,"ENSG00000263781",3.97561197865454,-5.78930911834266,3.29184896532577,-1.75868005468159,0.0786318669894096,NA,""
"ENSG00000263843","chr17",75271369,75273895,"ENSG00000263843",35.6348448171271,-1.24772318749567,0.470446631876409,-2.65220984263197,0.00799668261677293,0.0264164193476204,"MIF4GD-DT"
"ENSG00000263874","chr17",38925614,38929381,"ENSG00000263874",5.45341031376107,0.192494340265822,1.08895029765556,0.17677054745313,0.859688624421553,0.916906459612304,"LINC00672"
"ENSG00000263956","chr1",148102047,148152322,"ENSG00000263956",36.7341885691022,0.0883808685527131,0.483480844268547,0.182801179406443,0.854954023173245,0.914003782164543,"NBPF11"
"ENSG00000264112","chr17",57989038,57994850,"ENSG00000264112",2.38860720122805,-0.890074478268642,1.61158434737869,-0.552297792986379,0.580744342454433,NA,""
"ENSG00000264247","chr18",74582514,74598885,"ENSG00000264247",25.0828571001738,-0.910677150785948,0.461440844913523,-1.9735512380934,0.0484327929704348,0.113028290314974,"ZNF407-AS1"
"ENSG00000264304","chr17",28892469,28893342,"ENSG00000264304",6.99581245706237,-0.126220320157194,0.871604038854332,-0.144813831201496,0.884857861622966,0.931739290100089,""
"ENSG00000264364","chr17",58083419,58095542,"ENSG00000264364",678.326899035693,-0.325049731680763,0.117184691561879,-2.77382418597844,0.00554016101490621,0.0193716012212593,"DYNLL2"
"ENSG00000264424","chr17",10443290,10469559,"ENSG00000264424",4.02131260242791,-5.81814369364346,2.13391838294111,-2.72650713361609,0.00640085689954185,NA,"MYH4"
"ENSG00000264456","chr17",30971652,30973312,"ENSG00000264456",1.86546985182872,0.21044090402735,2.16618214512331,0.0971482959090549,0.922608627624942,NA,""
"ENSG00000264522","chr1",149937812,150010726,"ENSG00000264522",406.127350248714,0.230727396611092,0.125822515886755,1.83375284610232,0.0666906901778382,0.144368915926208,"OTUD7B"
"ENSG00000264538","chr17",30731886,30776402,"ENSG00000264538",391.175460837964,-0.311352977441743,0.224461723538385,-1.38710944803245,0.16540839147194,0.292476773554669,"SUZ12P1"
"ENSG00000264575","chr18",5232876,5239390,"ENSG00000264575",17.4973740788314,-1.21997181386653,0.597826420901099,-2.04067898509349,0.0412827455173638,0.10023929588549,"LINC00526"
"ENSG00000264672","chr17",58514723,58583963,"ENSG00000264672",2.91723294915431,0.163780243079056,1.9158978081896,0.0854848533042681,0.93187593670249,NA,"SEPTIN4-AS1"
"ENSG00000264743","chr17",30975387,30975954,"ENSG00000264743",7.51977860965674,-1.72501912173658,1.35754806066417,-1.27068733087257,0.203839904461991,0.341609485823588,"DPRXP4"
"ENSG00000264772","chr17",7572826,7582024,"ENSG00000264772",5.99182517534485,0.492571718133752,1.17637926922931,0.418718461824353,0.675421901555479,0.789849956230909,""
"ENSG00000264853","chr17",75370947,75373736,"ENSG00000264853",1.61774757973956,-2.24144659018881,3.37217950755984,-0.664687803589304,0.506250196312039,NA,""
"ENSG00000264964","chr18",9287952,9334558,"ENSG00000264964",2.1377758460632,-1.61089316015494,1.74954423175505,-0.920750176483947,0.357180872836132,NA,"TWSG1-DT"
"ENSG00000265096","chr17",79018131,79027673,"ENSG00000265096",3.85068133142056,-0.593987133487799,1.23907144148002,-0.479380860217637,0.631667707093548,NA,"C1QTNF1-AS1"
"ENSG00000265273","chr18",31962178,31963618,"ENSG00000265273",2.12032638861575,-4.88697702942872,3.83201309648489,-1.2753027994376,0.202202087271544,NA,"PGDP1"
"ENSG00000265293","chr17",32150433,32151504,"ENSG00000265293",22.7884222316336,-1.29561338118157,0.829090266216014,-1.56269278988738,0.118124871113095,0.225278904009868,"ARGFXP2"
"ENSG00000265354","chr10",45972489,46003742,"ENSG00000265354",2281.47911186909,0.161416712850867,0.09223475083601,1.75006395515569,0.0801072785864728,0.166277536097455,"TIMM23"
"ENSG00000265479","chr7",76959835,77198626,"ENSG00000265479",176.201286018955,0.0527466828377676,0.209578189384261,0.25168021058268,0.801288254384879,0.878738641313173,"DTX2P1-UPK3BP1-PMS2P11"
"ENSG00000265491","chr1",145738868,145824095,"ENSG00000265491",1313.52668376689,0.00255396905533215,0.120962192808543,0.0211137794052273,0.983154892969765,0.990155430454526,"RNF115"
"ENSG00000265545","chr18",4459230,4459458,"ENSG00000265545",6.45018836459361,-1.32554376282997,1.18726760899498,-1.11646586901502,0.264222772025934,0.41356370197362,"ELOCP27"
"ENSG00000265574","chr17",32111562,32112590,"ENSG00000265574",2.65040798576969,-5.20727037676115,3.6160901447741,-1.4400278113328,0.149859530845869,NA,"WDR45BP1"
"ENSG00000265681","chr18",49488453,49492508,"ENSG00000265681",73.0718073826065,0.194294689969016,0.322302779760208,0.602832808682478,0.546619918454244,0.689759503894038,"RPL17"
"ENSG00000265688","chr17",81927829,81930753,"ENSG00000265688",17.8269793154333,-0.288819528203654,0.554539784693053,-0.52082742514772,0.60248699627064,0.73447574455865,"MAFG-DT"
"ENSG00000265763","chr10",47365496,47384293,"ENSG00000265763",213.800895973775,-0.670143860138792,0.268896757130975,-2.49219762740529,0.0126955376049912,0.0388213009477642,"ZNF488"
"ENSG00000265798","chr17",31038575,31051026,"ENSG00000265798",4.937834276997,-0.433529144994304,1.04621803507745,-0.414377434204918,0.678597712453432,NA,""
"ENSG00000265808","chr1",120150898,120176520,"ENSG00000265808",1876.23258113233,0.611651186855472,0.122743502771153,4.98316548775583,6.25524081882994e-07,6.19410316623879e-06,"SEC22B"
"ENSG00000265933","chr18",6919496,6930019,"ENSG00000265933",1.97308213646262,-1.99568514932896,1.79303000616364,-1.11302384369959,0.265698189189227,NA,"LINC00668"
"ENSG00000265972","chr1",145992435,145996579,"ENSG00000265972",19.884461720958,-0.343611014507902,0.552846281252676,-0.621530841682294,0.534250408413044,0.680281121304156,"TXNIP"
"ENSG00000266028","chr1",206203346,206464436,"ENSG00000266028",82.3962319230563,-0.0754057446858435,0.395622683134772,-0.190600154895962,0.848838868827243,0.910076620468088,"SRGAP2"
"ENSG00000266066","chr17",62136972,62140639,"ENSG00000266066",3.28118093201176,-5.52198054432658,2.74978648857802,-2.0081488389239,0.0446274777285876,NA,"POLRMTP1"
"ENSG00000266074","chr17",81395457,81466331,"ENSG00000266074",51.6981913687408,0.989943107598794,0.365393327038583,2.70925338353063,0.00674348174776104,0.0228239488530653,"BAHCC1"
"ENSG00000266094","chr1",206507531,206589448,"ENSG00000266094",52.8565360983144,-0.584043354603759,0.370641504762924,-1.57576349949619,0.115080317201163,0.220950604317785,"RASSF5"
"ENSG00000266184","chr18",26831520,26832432,"ENSG00000266184",2.38357619539788,-4.02247611495937,3.07823613953215,-1.30674708912057,0.191298620312031,NA,""
"ENSG00000266265","chr7",130730697,130734207,"ENSG00000266265",1.98780598932727,-4.79434080986109,3.89997889231966,-1.229324809758,0.218950048905236,NA,"KLF14"
"ENSG00000266338","chr1",144421390,144461676,"ENSG00000266338",70.4549352770806,-0.375917665112418,0.32581652000786,-1.15377103991949,0.248594050151529,0.395062802801089,"NBPF15"
"ENSG00000266412","chr10",46005088,46030623,"ENSG00000266412",4.30479196628749,0.799933430628069,1.27066432871175,0.629539534991963,0.528995894500371,NA,"NCOA4"
"ENSG00000266472","chr1",150293861,150308979,"ENSG00000266472",261.826460017014,-0.05319152364245,0.204365326361024,-0.2602766554855,0.79465037843459,0.875053328486978,"MRPS21"
"ENSG00000266563","chr17",21259968,21260501,"ENSG00000266563",2.25284678790424,-4.97399628334505,3.77045003441225,-1.319204932554,0.187100609717235,NA,"EIF1P5"
"ENSG00000266693","chr18",14613137,14614184,"ENSG00000266693",2.25284678790424,-4.97399628334505,3.77045003441225,-1.319204932554,0.187100609717235,NA,"OR4K8P"
"ENSG00000266709","chr17",14303854,14305505,"ENSG00000266709",182.582459343931,-1.2129834124406,0.267871533660764,-4.52822812436924,5.94803478153479e-06,4.76893122216056e-05,""
"ENSG00000266777","chr17",32040437,32041524,"ENSG00000266777",39.8488097310236,-1.2023449008661,0.63672332485293,-1.88833179802832,0.0589814210378659,0.130940463691271,"SH3GL1P1"
"ENSG00000266876","chr17",30068632,30069631,"ENSG00000266876",3.04796918363514,-5.40788498643503,3.49503166741869,-1.54730643411569,0.12178937098672,NA,""
"ENSG00000266962","chr17",42552431,42554841,"ENSG00000266962",51.3507000300094,-0.131012439694938,0.318643040904094,-0.411157385779439,0.680957133382687,0.794277212001747,"HSD17B1-AS1"
"ENSG00000267001","chr19",2717769,2740048,"ENSG00000267001",11.4127965891777,0.323295009602838,0.742673107740845,0.435312664795789,0.663335493306953,0.780705627155332,""
"ENSG00000267040","chr18",57629870,57738678,"ENSG00000267040",54.4658625597881,-0.0721504670700539,0.391463661306819,-0.18430948821455,0.853770670919223,0.91321653038991,""
"ENSG00000267041","chr19",36714383,36772825,"ENSG00000267041",160.88659604302,1.33986602516634,0.20542245964532,6.52249042037438,6.91494808590335e-11,1.35632557736143e-09,"ZNF850"
"ENSG00000267059","chr19",1578339,1605445,"ENSG00000267059",3.46154795850569,-0.565420823662727,1.56325741694205,-0.361693997120941,0.717580713387252,NA,""
"ENSG00000267064","chrX",47658833,47692326,"ENSG00000267064",5.93205073943653,-0.594795393990419,1.17826550424747,-0.504805913307544,0.613695162114007,0.742967508626863,"UXT-AS1"
"ENSG00000267106","chr19",9620993,9674662,"ENSG00000267106",8.6370806097324,3.98966096719947,1.33223918213797,2.99470321897971,0.00274711990421565,0.0107217264902196,"ZNF561-AS1"
"ENSG00000267142","chr19",36421536,36422534,"ENSG00000267142",6.4163749272125,-5.49929199299284,2.1923022308696,-2.50845522827913,0.0121260333905288,0.0373781853996713,""
"ENSG00000267254","chr19",36776080,36831596,"ENSG00000267254",10.1387091137245,-0.985122520624518,0.810796927722475,-1.21500524600127,0.224364090557893,0.366291035577202,"ZNF790-AS1"
"ENSG00000267255","chr19",4429689,4430934,"ENSG00000267255",2.02493605073338,-2.20975541689821,2.50474933043588,-0.882226173312787,0.377654510763536,NA,""
"ENSG00000267284","chr18",55589880,55866550,"ENSG00000267284",9.49874675851308,-2.40460226686737,1.27538121451384,-1.88539884350106,0.0593760100551566,0.131673391328901,""
"ENSG00000267296","chr19",33301754,33305254,"ENSG00000267296",13.8383232597533,-3.46947771557637,1.15158933985452,-3.01277338674798,0.0025887214748131,0.0101911164289447,"CEBPA-DT"
"ENSG00000267313","chr18",41375808,41632237,"ENSG00000267313",8.96362601207264,-0.562689007881906,0.8299698898466,-0.677963158381451,0.497795052798506,0.648586627513612,"KC6"
"ENSG00000267322","chr18",49813944,49851059,"ENSG00000267322",331.552311890682,0.109552414067128,0.155852986316419,0.70292149452119,0.482104675044951,0.634083387420234,"SNHG22"
"ENSG00000267339","chr19",28883430,28970874,"ENSG00000267339",3.51189650797143,-0.834844363472657,1.63540383700981,-0.510482086797042,0.609713761144525,NA,"LINC00906"
"ENSG00000267348","chr19",45076510,45092635,"ENSG00000267348",2.65570489726019,-0.428912073899654,1.50126804904448,-0.285699861642061,0.775108010676124,NA,"GEMIN7-AS1"
"ENSG00000267365","chr17",70166961,70169404,"ENSG00000267365",10.9266876458135,-1.86520774081464,1.28227274290627,-1.45461076914662,0.145777047944823,0.265618435011234,"KCNJ2-AS1"
"ENSG00000267374","chr18",39113452,39800325,"ENSG00000267374",12.0246068542691,0.112237851924836,0.741044789591748,0.151458931364553,0.879613705067777,0.928944211787205,"MIR924HG"
"ENSG00000267422","chr19",37791772,37792865,"ENSG00000267422",6.37485073942028,-6.48067287322133,1.96846215352093,-3.29225170096847,0.000993886172466015,0.00449595962666453,""
